data_type,pii_data_point,token,is_active,hash,created_by,modified_by
ADDRESS,"vault:v1:ceq/o0er+6USo65f1dv8txroGex4N8fnJKRKu9nRppTEedlnTRsBMgKjFVuMwwNs4rc3WxUa4txVD2YN4F3DnAP5gcMA8MVt0a0giT1Q",TKN_SYFFF2EYJUZ2_ADDRESS,true,fb1da4e7442bab83477ce9d7fd38e09c,user,system
CITY,"vault:v1:2e6JrE5oBvtkI5sYIvqtIHyUY8Bg8puJLhwwaiBDrVbI8bO/fy81PtuIVpc=",TKN_SYFFF2EYJUZ2_CITY,true,e678a4068fdf1f17fedbd7f587c6ea99,user,system
COUNTRY,"vault:v1:cY/5SymEs5sZ5J2EkfS1ZfqO0dGLjbrqySEAs3rO15Jq",TKN_SYFFF2EYJUZ2_COUNTRY,true,f24e8e4ad59a429b63c25fafe2d84374,user,system
MIDDLE_NAME,"vault:v1:SFXpIJ1g3sa2ZQWnv0CpnwnrZNNjja48HE9JpfsU6YE=",TKN_SYFFF2EYJUZ2_MIDDLE_NAME,true,960c2c2a5db8507c558c8e209d9fdaf7,user,system
PAN_CARD,"vault:v1:ZUdEMEP/ksRGK5lGqZKOm3tyERpZrgBzDzxy251rcCak3Hw/LaE=",TKN_SYFFF2EYJUZ2_PAN_CARD,true,4ca458380e1804c7a6e7b32b80e984bb,user,system
FIRST_NAME,"vault:v1:X2IWMQqesIi1kd6H43LqJ6yPL/feFiqdp07JuE2chX8clso=",TKN_1ZEN4ZLST9CL_FIRST_NAME,true,5afee0ea9adf48644bf1630383689af3,user,api
LAST_NAME,"vault:v1:BFZ9JZUwPwv1X916gTm5XMhF44Hrgzx+27x6G3xn",TKN_1ZEN4ZLST9CL_LAST_NAME,true,1d3afb26243305860dee3d36cfece6a8,user,api
EMAIL,"vault:v1:6p6bu45gizX7N0oa7axf/WCCFH9kSt222ANgxjIYJAEw2ObolDs/Y2vvCnuB4vyN",TKN_1ZEN4ZLST9CL_EMAIL,true,42c041a47a51c35cb460ac1ccd95c54f,user,api
MOBILE_NUMBER,"vault:v1:78MGXxaRDz3Xy3Xfr1/j+NSCEtZvMhjqosE1572TJNQnUES9XeM=",TKN_1ZEN4ZLST9CL_MOBILE_NUMBER,true,2b701032ce6c20fce8e1a30fd2945b3e,user,api
DATE_OF_BIRTH,"vault:v1:lUZAflJMQGkp7k72WPuPr3eKXDtSpZJ5DC7Yulh4x3IH5uL2vdg=",TKN_1ZEN4ZLST9CL_DATE_OF_BIRTH,true,e653186ffc29e1db4fbcbe1f9a6f142d,user,api
ADDRESS,"vault:v1:rv5MqPwE55/iTLbPP8etZgTzJP39rFxbMX91NlwpmjtqJafFSvGM0Fx3D0lKzenSVpwrl2dfUIKhVzaIQ+wHkxgU7qNFxMXunHdIB1SKR1hLqptgyw==",TKN_1ZEN4ZLST9CL_ADDRESS,true,264711de327f0f8db471d709b84d7662,user,api
CITY,"vault:v1:OlM2qdAF1PXaw/myGZvABk4jzuoXNKsDUfmbPlIPl2iwbLPw",TKN_1ZEN4ZLST9CL_CITY,true,2c72b632a1314d650236ebebfae93268,user,api
COUNTRY,"vault:v1:8auawbZ/REXpS3W4nSaaGungTxSEqgSRwpMPoWDfBOx2",TKN_1ZEN4ZLST9CL_COUNTRY,true,a290400c95e763a34506657be9b5bab2,user,api
FIRST_NAME,"vault:v1:b6QTCqVt7ZDIi+9gDUoMqNx3kSqKEge5cLMBQHyA6A==",TKN_X1T1IA3LRBE5_FIRST_NAME,false,32640ce2b51538fd68b08bc4dacbc970,batch_job,user
LAST_NAME,"vault:v1:KCTLeUN7vXBeovq752aDZsCgfGyL/moGEJ9ZqbxaAMJP6A==",TKN_X1T1IA3LRBE5_LAST_NAME,false,9e7df07323c17d066f2630c07e3858c2,batch_job,user
EMAIL,"vault:v1:gsDKlHQR0luUbWwIUx/4HCxC8prHFBhnlWl8y+jISwnI9RiXNfZt0gTi+ODjdI8O",TKN_X1T1IA3LRBE5_EMAIL,false,31ec8aa66af20d6302cc4eb6cbc13af9,batch_job,user
MOBILE_NUMBER,"vault:v1:ip3mh369crTmQqWquMfItpTECZRI6+GRWogaFKgk/K/+k7vDC+4=",TKN_X1T1IA3LRBE5_MOBILE_NUMBER,false,f9e05646f0a9f69c9052705e693d8e99,batch_job,user
DATE_OF_BIRTH,"vault:v1:NhjMK9PlYyBkPdo4IsKDPPDxIPDcIMcCGg42lJJCguX3/XqAo68=",TKN_X1T1IA3LRBE5_DATE_OF_BIRTH,false,ee647227eb996deadc5bce63f1f371d7,batch_job,user
ADDRESS,"vault:v1:7zWLiDv5UiOLfZg07R4HiQw5gSjGNEDa7uJiZXmt6GsHoOt0JII68stVnymXNwzVfewGnVyhq/T+vD/YsCaYppOh0aTuwWvd4gXpWGgqX2TDhCml",TKN_X1T1IA3LRBE5_ADDRESS,false,5af33f57d71ce926a77dfd344a8e3ed1,batch_job,user
CITY,"vault:v1:wcnZ3OXBNwgUZz4Qv52+B0IHtVtCVxYskw+00NEgMrXlvbbH",TKN_X1T1IA3LRBE5_CITY,false,aab1fd4df80733c3d22af61ecf28c97e,batch_job,user
COUNTRY,"vault:v1:4IWdHfeWo/oPyMfPhXxn14JX4phsQPzGAPf/brAj/M9w",TKN_X1T1IA3LRBE5_COUNTRY,false,b0b93ddffd45fa8acdaa49cb3bcee0e3,batch_job,user
FIRST_NAME,"vault:v1:wm6HZ2mSbLjxEmKjywMHCwJEefdZdu/3bW9VjvSXz3jjpA==",TKN_IWH76EUL25G3_FIRST_NAME,true,1e3c9befd6d2f740fb8b786e8833999c,admin,system
LAST_NAME,"vault:v1:Zm7RCKRQ9ES0nx/scANdak0kOtWdGTbGdgdZj9GuMWZa",TKN_IWH76EUL25G3_LAST_NAME,true,7217f5a037854aaecd6e388608fce93d,admin,system
EMAIL,"vault:v1:HKQx4rjm/1cZLRUTRjBKgXHYPNnuAlCI7fRpNbj02q0v5WelQJLrYNfraj7J6fUgSyX0BA==",TKN_IWH76EUL25G3_EMAIL,true,97d5fba6a578189f321046ba3bf43bd2,admin,system
MOBILE_NUMBER,"vault:v1:NggdJqJwIHN4q3ajxSUYIeHmKRPZ4k8RW3XiGeADOwrNQ6FWNm4=",TKN_IWH76EUL25G3_MOBILE_NUMBER,true,e5c59a552e4c5446320443d679be28ad,admin,system
DATE_OF_BIRTH,"vault:v1:o9/bvW1AMSJFRcakabi9lp2lggpo8MXXPU3icHxwVsLiDgShad8=",TKN_IWH76EUL25G3_DATE_OF_BIRTH,true,cf42ce3ff7cb0cf0cdc089ec234ba0f9,admin,system
ADDRESS,"vault:v1:5LdCAMra4D9tPLK+ZBiacQ8I+Ko7SKo1lipvVe7Ln2sP5lkpOgY5JF33V3mppO9TRrEwua0wHCgYvGVd/xk3Vrjqxcg5x3tl",TKN_IWH76EUL25G3_ADDRESS,true,8e30c1d0201dbee1a24e649e07598ce0,admin,system
CITY,"vault:v1:lpjiY0iVSFmZgbK4pgul87gEas2EfJmoFVi7WdpHh+uLNw==",TKN_IWH76EUL25G3_CITY,true,bce71fa84ff38ff2484aa736a6e9312c,admin,system
COUNTRY,"vault:v1:sxl+k9sZWxFarp0ONnplInqF4TEmLh21Mb4ep9qZifBM",TKN_IWH76EUL25G3_COUNTRY,true,0a58d8d242e8b5e949562f0c33cd1578,admin,system
MIDDLE_NAME,"vault:v1:pKxd5e4oedIp00j6m2U/HNRpqQ19x3B9a4FvM8FR0w==",TKN_IWH76EUL25G3_MIDDLE_NAME,true,fef8f5d1c4a30e2f2db095807ba0fdc7,admin,system
FIRST_NAME,"vault:v1:qXTd1v62qAmlk1f9KuEdGn8G/IEYM4/7dtsdGvEmisE=",TKN_T3W98HLBOPXW_FIRST_NAME,false,df94a144ffdce61072c03fa8a68d3338,user,batch_job
LAST_NAME,"vault:v1:P+gcllhmBBAPipA4mBmL9aBBZkCTebVW44UDikLTTgCdvKM=",TKN_T3W98HLBOPXW_LAST_NAME,false,0561392669287306632f524559ffa796,user,batch_job
EMAIL,"vault:v1:YBiHjHhK31iSSdLpHM20yw8y9aCV2udQrcHR+OEMP2kflYr1oLOTohwhND7rHIXOGWA=",TKN_T3W98HLBOPXW_EMAIL,false,b087230322974defc48dc096208f253b,user,batch_job
MOBILE_NUMBER,"vault:v1:AyiCJHgs9bmR7t5pipc/wPHoHpFAfTL8JyP17jP/T5lTCCRCZiI=",TKN_T3W98HLBOPXW_MOBILE_NUMBER,false,f7be9e1432bfb6813c455b0e4dcb302e,user,batch_job
DATE_OF_BIRTH,"vault:v1:cgBbp3SK8E/eJfVedbmAhRmkp5wK0LZOQwbDN9+6RPRmY70tFnw=",TKN_T3W98HLBOPXW_DATE_OF_BIRTH,false,d99560a1f631773f259e1a7bbe47584d,user,batch_job
ADDRESS,"vault:v1:p/PBqJdTpvORU5fE4KoBt/dIX+npb3hXaB4wyNe1LEI0YApynvV39rQFUyv2scxlIeVOc1+0mJBUmf+5g7q683FGF4IGJdPX8lpubA==",TKN_T3W98HLBOPXW_ADDRESS,false,6411a4ef8657bb8d481825d36d252342,user,batch_job
CITY,"vault:v1:VqbHPj7O5vC+VmIwne3NbplRvF+2SyIiIrj5wr0Yqht+",TKN_T3W98HLBOPXW_CITY,false,1824ff424a41f7299e8aac15fd656bf0,user,batch_job
COUNTRY,"vault:v1:uu+sCh+Nt43uvoO0y5M2M5KBQoc8F4k/qqjGhO+oF4MO",TKN_T3W98HLBOPXW_COUNTRY,false,25cb4fa2863de48d741ce3078e825504,user,batch_job
PAN_CARD,"vault:v1:dzHbMFqMurNIDnRv/AIC73ygYWPsr3xmpnDzeX3U8KAMfOZ4aog=",TKN_T3W98HLBOPXW_PAN_CARD,false,e2d1a18efc27adaaa388068120eb66dc,user,batch_job
FIRST_NAME,"vault:v1:4i7/RD2D6RBKuNo6m5GVjK7+rzC/UfPtp8MbwLFmEXGXFPdS",TKN_2HLDVVATOSPT_FIRST_NAME,false,78aafdd54f700356c5e24333a8a4b566,api,batch_job
LAST_NAME,"vault:v1:FlEBiCs5zZkv4qAXvXN86yrsV1dDwA/PFknns9CqeDib",TKN_2HLDVVATOSPT_LAST_NAME,false,f194a2e1af77cbcd696fce7b3de17a47,api,batch_job
EMAIL,"vault:v1:/8i+NGx9Yj9cBBaKaXZBs2wAHv/o7nKrjqvce0l77ehGt59G0jSMsLJJw+CCpeAXd+ZSeDq3",TKN_2HLDVVATOSPT_EMAIL,false,2e5b89f1b1f6a01c9c68bbba226a8142,api,batch_job
MOBILE_NUMBER,"vault:v1:CmYBVV3QiVh+w9DtPhv8xZ3ZbD+Y3AK3FRGOsujggrttNhHvNEM=",TKN_2HLDVVATOSPT_MOBILE_NUMBER,false,69a1cc53c1a3c5d1716918604aa0bd68,api,batch_job
DATE_OF_BIRTH,"vault:v1:DAkfL0ONyrSCWid+6ZOhtXTV3mz3qFpBW/2FGKbB0Ce/GWfBX40=",TKN_2HLDVVATOSPT_DATE_OF_BIRTH,false,7b096746f66eb7540ecc43ded229328a,api,batch_job
ADDRESS,"vault:v1:dkuu0smDO4d/xpD3B9zSACK1I6+FPQyMDzw1iFiXSeJGn+ShwARz7xZbPFU5N2Yp+Y06zci3+mxOR/vz1VWj4aou9R+hrjk=",TKN_2HLDVVATOSPT_ADDRESS,false,9c30433895aa374c82a03c20fbc0960e,api,batch_job
CITY,"vault:v1:4cGSF+FZ7JXJ8EiX/qMovu3PAIUwnp88eCPaoz9JodjuxRox",TKN_2HLDVVATOSPT_CITY,false,6112cf2790331bfa3a63010c98df3467,api,batch_job
COUNTRY,"vault:v1:2PzL40FHsXoHo/7DHkd3pD6c3jLgsVtMAz6mga7kjO7G",TKN_2HLDVVATOSPT_COUNTRY,false,7b522b6a60b16e7d027caf446c21c3ec,api,batch_job
MIDDLE_NAME,"vault:v1:ly/pr7jwtyXYTqHh6MnjIhxGTwG5U9m1Lgrd34b5fPg=",TKN_2HLDVVATOSPT_MIDDLE_NAME,false,bb5244a0035e03b54b43005f74b113c3,api,batch_job
FIRST_NAME,"vault:v1:Gj0GeXMxSwD5p23kUgaCRcRqKTfwXKLLlvfyT5Sh7sE=",TKN_155D0LD49VLC_FIRST_NAME,false,13e6cb499337a805c921a43e7c823043,system,admin
LAST_NAME,"vault:v1:ErYgjbpQqOUimLFqQXlTtyv7Ser19xq8XMdxdnS9",TKN_155D0LD49VLC_LAST_NAME,false,1d07929da087c49cbecd5aa29b83dd15,system,admin
EMAIL,"vault:v1:ypGI6prTgWLykbTTTqij0agu1w9IBSEeOYyCrwx4DA6cdUyrF4Tb+GGgqFoM",TKN_155D0LD49VLC_EMAIL,false,03dfd36ce6779ededb181e1d6cdf7406,system,admin
MOBILE_NUMBER,"vault:v1:DsZeZBsP8wzVebSqO+PsRQ6Q+ET0HNzBZcysUQHio3VWMcQoONs=",TKN_155D0LD49VLC_MOBILE_NUMBER,false,745ac4c4d860bd477fccad8f46b1737c,system,admin
DATE_OF_BIRTH,"vault:v1:NVEWPsOG8+dUDMRPKdWMGxIk03kvbyjH5fjxNwweZLrNNL6QHTY=",TKN_155D0LD49VLC_DATE_OF_BIRTH,false,810fe8bf389a9518eb49887b6a5cec2a,system,admin
ADDRESS,"vault:v1:8p/R5uaIn5RsiRWgrhxRNa6Iz96rWb32YvYDaax4Qz4Rs8oMW/eiWVC/c6dbzxIJseTrBjaXTylj3JM64LHUo3Dp2FDIjNd/wMTLGxCX/Q==",TKN_155D0LD49VLC_ADDRESS,false,b5558e5cb8f6ddcd41f12361f4f4bc5e,system,admin
CITY,"vault:v1:6lCqrsUMrZk/rFpMmk0LC4FxgCoCGrHd+wOJhtcdV94oLihRFQ==",TKN_155D0LD49VLC_CITY,false,36d16c1e73422514ec44395d716385cb,system,admin
COUNTRY,"vault:v1:S9e0jc2pRoQLQQHWUMHVKqfT8e5AAO1EbB37B/ta7X+5",TKN_155D0LD49VLC_COUNTRY,false,cf44d2533e9fd75f074e7c40afbae7c1,system,admin
PAN_CARD,"vault:v1:UJzxKUXst67ZPdm/40NOgkLoSKOgjsbovXG/6eMKvCg+0ofbolQ=",TKN_155D0LD49VLC_PAN_CARD,false,64859c6d58dd6a24f682dce23888e630,system,admin
FIRST_NAME,"vault:v1:SmUstWLJHr+pc/vjFuPPvWkLEb/Z97s1NuqR3MbdPA7E",TKN_DJUQE8G6CPRK_FIRST_NAME,true,198df40997888a1ce3547cc39da594b3,api,batch_job
LAST_NAME,"vault:v1:OCGM5vlkfB39NGwQtvimWVgIj/FryUkfy48OnttS6IFUl1LO",TKN_DJUQE8G6CPRK_LAST_NAME,true,939b75098c61b17633097a5c3773d36e,api,batch_job
EMAIL,"vault:v1:re48fbvixsMnHrplBKUlyaWJ8UvReLSgcd9Yi/NHRAF7Jtr5b2GBaBx1XhTavGZTrgnE/0+L",TKN_DJUQE8G6CPRK_EMAIL,true,7cd7944766ad12541a1fa057970916a0,api,batch_job
MOBILE_NUMBER,"vault:v1:3hxqQFPrXpZdqFj09AhJVwA5Rg7yl/HCO7lwnKSFquX0HflwaPs=",TKN_DJUQE8G6CPRK_MOBILE_NUMBER,true,bf5f25a8737dbdafa52180dcfb12810f,api,batch_job
DATE_OF_BIRTH,"vault:v1:klZeIlgCuvrA1q36C7mtT1c3m97TZ47de2ScE+qZZFSlCC9rlxo=",TKN_DJUQE8G6CPRK_DATE_OF_BIRTH,true,0ec9d2de6caafe2e0b37449277d2bd35,api,batch_job
ADDRESS,"vault:v1:vQ2YAq9UptDr/bS/hm3gmQHFufhj6OsfapQ4eEGYMsehdS1fL7MIqXj3JZIHX4QETB4pAiQu3nTjjVG0T7IRdy/YFHH7Re4=",TKN_DJUQE8G6CPRK_ADDRESS,true,1b802a39d6e698645225ce3000a815d8,api,batch_job
CITY,"vault:v1:M9LlnpYp3m++gvCvuVckZ1msqhFrJnOP9cuEQy+6yaKZng==",TKN_DJUQE8G6CPRK_CITY,true,c916d27a2e1727ed3c9336bdf7a37f42,api,batch_job
COUNTRY,"vault:v1:S0cNYC9CtIinjqUpgJ5WbAymUvzE6T3gloXJ7o/7a1MK",TKN_DJUQE8G6CPRK_COUNTRY,true,a7ababdaec0be11d131fde7b5306ebc7,api,batch_job
MIDDLE_NAME,"vault:v1:kkcE9kdi3VXbcixgN+cwqpXIxBQPgUSvYdhtqjL4s0TPe7w=",TKN_DJUQE8G6CPRK_MIDDLE_NAME,true,c535ffee4f8b41bf980346dab47021a6,api,batch_job
PAN_CARD,"vault:v1:4Zxj8eGqAln5X4/b/59ufM8gwEoOpHORg0OsHi/k4f33FxmVQwc=",TKN_DJUQE8G6CPRK_PAN_CARD,true,5e3b7580c0a9c5efd5ec63386a1149f1,api,batch_job
FIRST_NAME,"vault:v1:cTu/IZDUiq8mca34IsagfjFIm/g5EJ1VBMVPRBSv4Lm/zwBl2w==",TKN_4BQQ8JNETN31_FIRST_NAME,true,adbc4bc439f433fbf5d4c80cc2d56652,admin,batch_job
LAST_NAME,"vault:v1:P5UqWzi0bVO0HpcoetY4YP7UhRpKOWZAvJtvlL0k+QQ=",TKN_4BQQ8JNETN31_LAST_NAME,true,faf52b3eafea7ebdc1ba24dca8ed0543,admin,batch_job
EMAIL,"vault:v1:bvRZXgt3o/mffyKHpTeDoV5XS+d/YxrZidBP3VmhVQ5mrB09GP8UqSWWpg43mY2wJKLCq6WVwq0=",TKN_4BQQ8JNETN31_EMAIL,true,ce056456f9cb14fb1a3e1160b2e6fdb2,admin,batch_job
MOBILE_NUMBER,"vault:v1:Qtnz/3zGvUe3hX9BhjcfRVJEyErxj3LDLFPCJ9lkMG2I+ZrlqcE=",TKN_4BQQ8JNETN31_MOBILE_NUMBER,true,684ebd48f6e66fadfa830eea5d3d1132,admin,batch_job
DATE_OF_BIRTH,"vault:v1:02zMRWIvwWt0KZ8mghslidvlK0L/4kzd+zWMbmHzD+SPRECoRQA=",TKN_4BQQ8JNETN31_DATE_OF_BIRTH,true,a9060d3c7c84bcb53d31bc76fcda5296,admin,batch_job
ADDRESS,"vault:v1:ujdsMrT+avs+n+IH79X3iC4y0o1bdxGkVLuKDrFopxlyx1tikB+BNOxz0MPRfY5Az648RHkojbJKT0lgW/Ix4Nl1nvmbPPF5VqLk8Q==",TKN_4BQQ8JNETN31_ADDRESS,true,b39b8f87d26efaa88a7632ef42f0a44d,admin,batch_job
CITY,"vault:v1:zB+i7/mC+qi8hSRssZqlFBkcdFidcungysRH/VUtL5AnZ200Cg==",TKN_4BQQ8JNETN31_CITY,true,3a935d2719173ddf0a49e100f3ee7e12,admin,batch_job
COUNTRY,"vault:v1:8IKC5kpF2zKza0WUWIrNZy4eC+ee1R9fmGo7Qqmd99Lj",TKN_4BQQ8JNETN31_COUNTRY,true,34a393cae2b03ede34bb9b3772f84ead,admin,batch_job
MIDDLE_NAME,"vault:v1:trw4PqFhXbdrbk9kbhaZsvcRgx/brc0IpuHvsEm5xA==",TKN_4BQQ8JNETN31_MIDDLE_NAME,true,eaa55c641b9f35a03548832d546ed13d,admin,batch_job
PASSPORT_NUMBER,"vault:v1:9DFQLHlvD5IklP3Ql6njjMmNPuyd3MMv5qBWWd5uH7nk0rxh",TKN_4BQQ8JNETN31_PASSPORT_NUMBER,true,4044bac37a0414411ec724a7d9037d9a,admin,batch_job
FIRST_NAME,"vault:v1:8knPTcU6SpE+78jrjsUIFihS06HfRVX3eNl2taXv3OOxhQ==",TKN_5EPUQ9OD9POY_FIRST_NAME,false,27f54a8ea776b58e631ec0155bd989ea,user,api
LAST_NAME,"vault:v1:T2TehmVURVGbiC1Vq9FUKz2JIfd/bln14TF2d6fyb0MC1AyU",TKN_5EPUQ9OD9POY_LAST_NAME,false,7adb15b4ed128b34b8fd4b039eab1fd1,user,api
EMAIL,"vault:v1:Hq49oqF46F9kFNyZdkTha10n5rMIguQ/KRz/vgvbUKym631Z7R7stbDjObJ/Zh03KZHv3ckzkQ==",TKN_5EPUQ9OD9POY_EMAIL,false,71c0019ad1307788742dc035254c6750,user,api
MOBILE_NUMBER,"vault:v1:VcEHkrEatk74Vcn7Afx2dYuN3FFcYeWIokbEFuKZOubvItc1NU0=",TKN_5EPUQ9OD9POY_MOBILE_NUMBER,false,934981e33644d31a27e49fe4e5d6c13e,user,api
DATE_OF_BIRTH,"vault:v1:Np+jxN5TfsYYJDK0pLg5//0wz7uJxaWnbOg5NxyP5bKlb0Earfs=",TKN_5EPUQ9OD9POY_DATE_OF_BIRTH,false,ac9496c2e978c4418299b5f28c98d170,user,api
ADDRESS,"vault:v1:TI77Xo7ZJhsEgGsztU+QMliDEBB/DrASFTXx+rXdQBSKF5/ikY8a+IZv0JgzmvX2iRf+voxph9mpJv9pi86do+13R5AwnExTEMVJ",TKN_5EPUQ9OD9POY_ADDRESS,false,a19c4bf63b32d1f5504621c9ab10654a,user,api
CITY,"vault:v1:OKessc49Mi8Iz83xUIY1VLnVrvZFo96uR2hC6FAip8ZfKGiq",TKN_5EPUQ9OD9POY_CITY,false,fabf01286a334342627e8b2381ce8083,user,api
COUNTRY,"vault:v1:n4eDJUN9Efxxz6UwZN+pKdc04uAHUsanfFc6eQCZ50uq",TKN_5EPUQ9OD9POY_COUNTRY,false,4f616039a331f1bc100d46a34e89c893,user,api
PASSPORT_NUMBER,"vault:v1:j77Q9AiEtuHlDmikuVgdpavGevvVzc+gSRY0ROq73q2IIARs",TKN_5EPUQ9OD9POY_PASSPORT_NUMBER,false,ac5cf25de06037a7de57527518f97b5a,user,api
FIRST_NAME,"vault:v1:01jFutvdoEUGsPJls1s1cdEARuXKM8++FCAh+2tWRJUQ",TKN_CB8G3D9Q3F3D_FIRST_NAME,true,c1639bd638c7fc887fb28a9081e6af8b,batch_job,admin
LAST_NAME,"vault:v1:OKnu0LJ0qJXfNJp7PAlkMWX1BAky4cFJQJR5pwRRDw==",TKN_CB8G3D9Q3F3D_LAST_NAME,true,fe33f3b5eb800b0a72b67b7ab1b40137,batch_job,admin
EMAIL,"vault:v1:QsjKJ9DEx7CNyUH7u/2um092An9/67vufXVbHJbvoZgH/wUisR5j5X7sKywWQNm61Q==",TKN_CB8G3D9Q3F3D_EMAIL,true,03caae12170b6ceecabec6ec535db85e,batch_job,admin
MOBILE_NUMBER,"vault:v1:NZbqgZQuEkd2pn1TG5YtMOcMHWlLLGfH5vS1ku+ayydOV2WPNWc=",TKN_CB8G3D9Q3F3D_MOBILE_NUMBER,true,d7b74fcc73bc05e19312d2e63182d220,batch_job,admin
DATE_OF_BIRTH,"vault:v1:MukvVv/Z1J3nPleI7qXKGhoSU7CbGeiKLUDk6hnYcGGy97njLxo=",TKN_CB8G3D9Q3F3D_DATE_OF_BIRTH,true,aa37061584b9223e6195f7b881cabb44,batch_job,admin
ADDRESS,"vault:v1:GA4NuIZTVNQqc3oLX7G3g7kEfLsjEIh7VUkPCJyqFJ5aB6mTavz3RSHQ3sRtYvguaswUzzyV9cSVhWELNGf9bGAWUThESxBJzbIw9Y9+85hzV9im4A==",TKN_CB8G3D9Q3F3D_ADDRESS,true,93074b2b429f9bb23940789c2eafeada,batch_job,admin
CITY,"vault:v1:xitBy4YlwsDTWYS1uTsYly7bU/r7v9nChdf4RAekMUmoIaqwO5Cp6k5bNAo=",TKN_CB8G3D9Q3F3D_CITY,true,fe7367a9cc33b930dc7ec1f7d23028fe,batch_job,admin
COUNTRY,"vault:v1:IggzZR+DpA96EhveycEnud1p85WKU08GDLnHxFWm4I/5",TKN_CB8G3D9Q3F3D_COUNTRY,true,f801d000cc574f58b6f526c6534ed8b6,batch_job,admin
MIDDLE_NAME,"vault:v1:vuQZzg/aOa8aiFWCt35WaNeKPwNAwq8TmWZZiShVhKY=",TKN_CB8G3D9Q3F3D_MIDDLE_NAME,true,de2b395598df494bbad5c0bc701ad5e1,batch_job,admin
FIRST_NAME,"vault:v1:EESzAx+RUwN4y3fFBYBspldGSe9HiH1AnlR8G6N+qTA=",TKN_HOAC43NXREP9_FIRST_NAME,true,2da8445f504ba7a47cf43ed89b7948d6,api,system
LAST_NAME,"vault:v1:EUc7MYUi/dlM2A3JmDRHLYrRqfXMs+qICqV1sLcLNg==",TKN_HOAC43NXREP9_LAST_NAME,true,a44eff5b322b565b6abda8f66d03dcfc,api,system
EMAIL,"vault:v1:x/PlUys2bGamnsIujgKdL3Op96GTwi2KZflqx05VGvb2t5Ux3dqBxBTCd/dlj0YM",TKN_HOAC43NXREP9_EMAIL,true,36dc6ba25ee99c8eb94cf42bbae76e1a,api,system
MOBILE_NUMBER,"vault:v1:R4rDS/l7evdQg3UWzUD+UBlTjB9NylCDMALBSWz5/SPX/3ms+xY=",TKN_HOAC43NXREP9_MOBILE_NUMBER,true,7a50970ec9e2000fe57ac01fdaf13b81,api,system
DATE_OF_BIRTH,"vault:v1:kYGa/nzUgG/0D2uMG+46mKGeZ84T/9LwOKF/5+jXS+bGtbyiGuU=",TKN_HOAC43NXREP9_DATE_OF_BIRTH,true,0e0648f9206c367456604dc2af7291bb,api,system
ADDRESS,"vault:v1:vdBWrAe1Ta3AMzrjfgY2mNYs/dsUnbUyCvbVDsmbFfMvHCTcEkrPeMY/gONiJv+2wuwd+svO2gepGLVujVpJrpIvAnatyN3chITseDIlcAlNUUqZ",TKN_HOAC43NXREP9_ADDRESS,true,b69abad2842d24daa89da0e26f1580ab,api,system
CITY,"vault:v1:1FGQh0T6quqcg2GEHD+aDsfNZ3PWPqu37iTxnKihvdUCYa0=",TKN_HOAC43NXREP9_CITY,true,ee06817bf0550db48027b10a6718d181,api,system
COUNTRY,"vault:v1:YnqbZLC3eYVbE4uCh4O4rKHyOGSpw1lU31UaUd0HJ2bm",TKN_HOAC43NXREP9_COUNTRY,true,354688961a03bbdf016430daf920f31f,api,system
FIRST_NAME,"vault:v1:6U0VOLXdytJ9aGgEwpCWv+A1r8YIK8Yimslqm3HO",TKN_U030AEMGJXBB_FIRST_NAME,false,f7c2f6ffa8a62b83504cdf5abe260026,batch_job,api
LAST_NAME,"vault:v1:gfzF6VKxFXeZZMmtKsDbNRDJ1dddbRzHswMD11l9S78m",TKN_U030AEMGJXBB_LAST_NAME,false,c56818deab41efaeec09b4e1d6e45ce5,batch_job,api
EMAIL,"vault:v1:JqyhzegcL0ILA3OUuD6lQMs6a8Qv2hy1I2D8WCKNTIm+nWpXxIZITWFRnk4GYsS27xs=",TKN_U030AEMGJXBB_EMAIL,false,ce6133f9e5f552fe80560f53c304c384,batch_job,api
MOBILE_NUMBER,"vault:v1:hUJ6E9W+rG6IFS3jsE7rhkQFNYGNfnHjSQ11atmTJOiqEwa2t0M=",TKN_U030AEMGJXBB_MOBILE_NUMBER,false,cdcb3e95447dcfb32b1b946dde91a24a,batch_job,api
DATE_OF_BIRTH,"vault:v1:vUE2Gw53D1Tq2qUF31KGz+X5A0fQw3IZU+MhXly9udHbgPyfvYU=",TKN_U030AEMGJXBB_DATE_OF_BIRTH,false,e1019f53211bf4a9bc144fd615ebda31,batch_job,api
ADDRESS,"vault:v1:s5r3ERckVbdc30VfFQPuOzXLTOjw39rgl5O7eBkKT1Pf/iM68apubcEHyejZx55Akt0VD2IXkRaIEyYQTwo2SwKignJB4GZhV8q6QSb1pjLIyA0=",TKN_U030AEMGJXBB_ADDRESS,false,769a516530f1b95ee0094a4647a13df3,batch_job,api
CITY,"vault:v1:bam0WahCpF+CvtaFExZSoZSGnutbjAJTaHzmnbi9kwYkuY9uJ70=",TKN_U030AEMGJXBB_CITY,false,bf229df9d1e793ec3991d43653270458,batch_job,api
COUNTRY,"vault:v1:q51rUdBMEqegT4pqJ3ZYR7RmCttMCDSVkg1X1fxfYLiW",TKN_U030AEMGJXBB_COUNTRY,false,045d1967ed5b263f84ef2ae5e182f9f0,batch_job,api
